微博id,微博正文,发布时间,点赞数,转发数,评论数
N4MhhvVv7,【闲聊】手机上的负一屏，大家平时用的多么？  原图 ,2023-06-11 10:17,1296,2,566
N4LYAeHuy,早呀，今天贼热🥵  原图 ,2023-06-11 09:31,202,3,76
N4FvDpgrS,大米精选手机壳膜推荐：【磁吸气泡支架】：强力磁吸，轻松吸附，可拉伸，可折叠，半斤机轻松缓解手指压力。网页链接【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分...全文 [组图共12张] 原图 ,2023-06-10 17:03,43,1,19
N4FhVvLEp,二阳虽然直接伤害值比第一次低很多，但是对我来说这个咳嗽的后遗症依然会持续很久，到现在还有咳嗽。。。  ,2023-06-10 16:29,282,1,158
N4FaC2IXW,【闲聊】618该换机的应该也都换了，那么下半年大家是直接等年底的8Gen3，天玑9300新机，还是继续等8Gen2机型双11降价？  ,2023-06-10 16:11,401,4,285
N4F8u9K3y,个人感觉果子的Vision Pro一代产品更像是给开发者打的一个样板，把目前能堆的硬件都堆上，让交互这块更符合直觉，看看能不能在软件生态上取得突破，或者做出别家无法实现的给力应用（这也是目前整个VR AR MR设备的主要问题和短板）。再往后的2-3代，通过规模化生产，材料更新和处理器能效进步，推出...全文 原图 ,2023-06-10 16:06,136,3,52
N4EDw5yHz,4090降压超频还挺好玩的，GPU核心电压锁到0.945V，核心频率拉到2655，跑TimeSpy的功耗基本就只有300W左右，基本上就是用比3080更低一点的功耗，实现了性能翻倍。和全默认相比，峰值性能降低3.7%，但峰值功耗降低了21%左右。  [组图共5张] 原图 ,2023-06-10 14:50,163,7,48
N4CUmuio5,问界商标转让给华为了所以后面会重新变成HUAWEI 问界么？  原图 ,2023-06-10 10:26,1489,15,166
N4Ct7trQa,周六早呀，今天都准备干嘛？  原图 ,2023-06-10 09:19,758,2,178
N4wgK4I4N,大米精选手机壳膜推荐：【磁吸气泡支架】：强力磁吸，轻松吸附，可拉伸，可折叠，半斤机轻松缓解手指压力。网页链接【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分...全文 [组图共12张] 原图 ,2023-06-09 17:32,29,0,17
N4uik5iCL,小鹏G6开启预售，22.5W起，2000定金，抵5000~和ModelY比的话，你会选哪个？  [组图共3张] 原图 ,2023-06-09 12:30,492,7,174
N4taBBzZe,星穹铁道，新一代手机性能测试软件  原图 ,2023-06-09 09:38,435,12,115
N4sJE1W0a,周五早呀~  原图 ,2023-06-09 08:32,242,0,58
N4n1B8K6p,前两天买了块4090，今天正好来试试无畏契约这游戏的神优化，大家猜猜能跑多少帧 #无畏契约限时终测#  [组图共3张] 原图 ,2023-06-08 18:00,248,3,94
N4mdStLyd,#中国电信# 听说广东电信手机网络崩了？  原图 ,2023-06-08 15:57,298,7,250
N4lUimyzh,小米13Ultra Dxomark相机跑分出炉，总分140分，位列排行第14，不如小米11Ultra，也不如iPhone13Pro...  [组图共2张] 原图 ,2023-06-08 15:09,2745,53,399
N4kprdT7U,6000元以上档位的累计销量榜：①iPhone14ProMax②iPhone14Pro③iPhone14Plus④华为P60Pro⑤小米13Ultra⑥华为Mate50Pro⑦三星S23Ultra⑧三星S22Ultra⑨OPPO FindX6Pro⑩荣耀Magic5Pro  原图 ,2023-06-08 11:20,1126,11,389
N4koHvcA2,4000-5999元档位的累计销量榜：①iPhone14②iPhone13③小米13④华为P60⑤华为Mate50⑥小米13Pro⑦荣耀Magic5⑧OPPO Reno10 Pro+⑨三星S23⑩努比亚Z50Ultra  原图 ,2023-06-08 11:18,510,8,132
N4ko0DgWy,3000-3999元档位的累计销量榜：①Redmi K60Pro②iQOO11③荣耀80 GT④一加11⑤荣耀90Pro⑥魅族20⑦iQOO Neo8Pro⑧一加AcePro⑨vivo X90⑩小米12SPro  原图 ,2023-06-08 11:16,158,3,61
N4knh83k5,2000-2999元档位的累计销量榜：①Redmi K60②一加Ace2③iQOO Neo8④真我GT Neo5⑤荣耀80⑥华为Nova11⑦荣耀90⑧一加Ace2V⑨荣耀70Pro⑩iPhone11  原图 ,2023-06-08 11:15,400,4,163
N4km7htMy,狗东618 1500-1999元档位的累计销量榜：①Redmi Note12T②荣耀X40③Redmi K60E④OPPO Reno9⑤iQOO Neo7SE⑥iQOO Z7⑦OPPO K10⑧一加Ace竞速版⑨Redmi Note12TPro⑩真我GT Neo5 SE  原图 ,2023-06-08 11:12,303,3,108
N4k1JbJMn,大家觉得今年会是哪家首发8Gen3旗舰？  ,2023-06-08 10:22,499,1,192
N4jSZzzfV,用iPhone的小伙伴都升级iOS17了么，体验上相比之前iOS16有啥明显不同？  ,2023-06-08 10:00,349,1,107
N4jQu7Pxr,酷安网友放出的骁龙8Gen3工程机跑分，安兔兔V10 177W，参考8Gen2 160W左右，感觉今年8Gen3旗舰终端上市会比去年8Gen2更早点，所以小米14或者vivo的X100系列11月底就能见到了？  [组图共3张] 原图 ,2023-06-08 09:54,317,0,117
N42TJfkRV,扎心了  [组图共2张] 原图 ,2023-06-06 14:45,1635,21,206
N423NDNA9,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-06-06 12:37,35,0,12
N40ZVBR6S,苹果 Vision Pro 官网的高清大图，售价3499美元，折合人民币约：24897元  [组图共11张] 原图 ,2023-06-06 09:55,574,0,157
N40KqkwWs,一轮看下来软件功能升级最大的是AirpodsPro？更新支持自动切换降噪和通透模式。iOS17，意料之中的没有大家想要的功能升级（比如左右侧滑返回手势，通话录音，微信双开，自带长截屏等等），其它几个系统功能升级也属于是不痛不痒。苹果首款MR设备Vision Pro，硬件性能天花板，单眼4K分辨率，M2+R1超强性...全文 [组图共6张] 原图 ,2023-06-06 09:17,437,7,133
N40JlklR9,老罗的裤衩  原图 ,2023-06-06 09:14,470,7,49
N40J7EdFM,昨晚发布会，大家觉得最重磅的产品是哪款？①：iOS 17②：iPadOS 17③：macOS Sonoma④：WatchOS 10⑤：TVOS 17⑥：M2 Ultra 芯片发布⑦：新款Mac Pro（搭载M2 Ultra）⑧：新款Mac Studio（搭载M2 Max、M2 Ultra）⑨：新款15 英寸 MacBook Air（搭载M2）⑩：苹果MR：Vision Pro⑪：Airpods...全文 ,2023-06-06 09:14,892,6,106
N3WvWbymM,苹果的WWDC2023大伙会熬夜看么？  原图 ,2023-06-05 22:30,288,3,123
N3Vh7atRo,#蜘蛛侠:纵横宇宙# 画风，动作都很强，但总感觉是看了一个超长预告片，到了BOSS终极战，戛然而止~  原图 ,2023-06-05 19:21,406,3,93
N3SL2nXTo,#无意识刷手机的危害有多大# 所以大家每天用手机的亮屏使用时间是多少？  ,2023-06-05 12:56,346,1,102
N3SDg3ZHi,李跳跳真的好用  原图 ,2023-06-05 12:37,2042,33,523
N3R243QFC,早呀~今年618大伙都买了啥手机？  原图 ,2023-06-05 08:33,805,6,629
N3KYuo5Ns,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-06-04 17:07,46,2,26
N3KJ5lcb3,[融化]用AS SSD Benchmark 测试了下，我这数字生命卡，持续写入13.93MB/S，持续读取38.62MB/S。读卡器速度也很慢，虽然是USB3.0接口吧，但持续读写最高基本是84MB/s和51MB/s，用来日常拷贝视频素菜都费劲。（图2 数字生命U盘速度，图3 数字生命读卡器速度，图4 其它USB3.0读卡器速度，测试的卡是金士...全文 [组图共5张] 原图 ,2023-06-04 16:30,868,55,137
N3JBjBtKf,38元的5G通信壳到了，晚点试试效果如何~  原图 ,2023-06-04 13:38,1002,5,206
N3JrhAPns,按照目前国内新能源这竞争态势，阿米明年量产电动汽车，压力还是挺大的，比如ADAS和新势力比缺少数据积累，和BYD，特斯拉比成本控制又是劣势，能想到的一个优势可能就是智能座舱这块，毕竟手机厂商做车机的UI，语音交互方面有天然优势。现在各个价位段基本都是真刀真枪的血拼价格，明年应该会更加激烈...全文 原图 ,2023-06-04 13:13,656,4,223
N3Jpcs09S,对比3070ti，确实大了一圈，不过在4090里面长度还是相对短的一款  [组图共3张] 原图 ,2023-06-04 13:08,138,3,46
N3Jo74Ik2,家里领导批显卡预算了，虽然这卡供电丐了点，但4090其实供电丐不丐性能基本是一样，主要是狗东自营三年保，带发票，还可以用670元的满减券。  原图 ,2023-06-04 13:05,848,6,183
N3IwZyzi5,最近身边不少朋友都二阳了，话说大家都二阳过么？相比第一次症状应该轻许多吧~  ,2023-06-04 10:54,256,4,180
N3Ivyh4bK,晒一下大伙今年拍的比较满意的照片看看~  [组图共9张] 原图 ,2023-06-04 10:51,786,11,295
N3CFPlCAA,优化最拉胯的一代？Mate50Mate50Pro 性能调度游戏发热复测 大米评测的微博视频  抽奖详情  ,2023-06-03 20:00,787,410,253
N3Bprqkz0,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-06-03 16:46,28,1,5
N3A4ZEZaE,发哥这天玑9200+，GPU峰值性能提升10%左右，但是峰值功耗提升45%+，确实是属于极限超频了...  ,2023-06-03 13:23,985,15,167
N3zosFCxy,今年618还是固态硬盘最值得购买，469元 （用了30元的券）2TB，联芸1602+长存颗粒，还要啥自行车。  原图 ,2023-06-03 11:39,1073,97,277
N3yLuecVI,周六早呀，今天都准备干嘛？  ,2023-06-03 10:02,398,0,109
N3t7gu1pU,高通2023骁龙峰会，定在10月24-26日，也就是骁龙8Gen3会在这个时间发布，然后终端的话最快应该会在11月底和大家见面，首发机型小米14 or 蓝厂的X100系列？8Gen3目前爆料的规格是1个X4，5个A720，2个A520，对比8Gen2，多1颗中核少1颗小核，考虑到ARM这边小核万年拖后腿，更多的中核大核其实是有利于更强...全文 原图 ,2023-06-02 19:40,467,11,151
N3q3xyf34,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-06-02 11:52,32,0,13
N3pWTkxFL,量产版数字生命卡实物质感还行吧，一个128GB U盘，一个OTG转接头，这个读卡器，有红色指示灯，不过这USB3.0 U盘的读写速度感人，写入30MB/S，读取大概42MB/S，而且连续写入速度也不太稳定，因为读写速度太慢，这U盘的实用性就很低了。  [组图共8张] 原图 ,2023-06-02 11:36,303,19,104
N3pLSfsZ6,数字生命卡这包装被压成这样了  [组图共2张] 原图 ,2023-06-02 11:09,498,4,76
N3pmEsw3Y,5月新能源车企交付数据：比亚迪：240220辆埃安：45003辆理想：28277辆哪吒：13029辆零跑：12058辆极氪：8678辆小鹏：7508辆蔚来：6155辆AITO：5629辆  [组图共6张] 原图 ,2023-06-02 10:07,521,8,190
N3ky0k6wM,【建议收藏】2023 618手机推荐：这些才是真香机 大米评测的微博视频  抽奖详情  ,2023-06-01 21:51,922,857,313
N3gBR8NSj,固态硬盘PCIE4.0 vs PCIE3.0，有独立缓存 vs 没有缓存，大多数场景下其实是用不出差别的。  ,2023-06-01 11:49,383,11,146
N3fZS6IHZ,9to5Mac绘制的苹果AR/VR眼镜渲染图，顶部有类似Apple Watch的表冠旋钮，Micro OLED，1.4英寸，单眼4K分辨率，亮度5000nit（非入眼亮度）  [组图共6张] 原图 ,2023-06-01 10:16,65,2,22
N3f1bznS6,早，昨晚做梦做的累死。。。  ,2023-06-01 07:46,455,1,129
N3bdeBFT6,P50Pro 5G 通信壳现在只要38元了。。。  原图 ,2023-05-31 22:05,1493,30,251
N3alwaChd,今晚都准备买些啥呢？  ,2023-05-31 19:53,242,3,288
N39dS6UgL,机哥这本子基本是秒没啊，3、2、1支付定金按钮就变灰了  原图 ,2023-05-31 17:01,420,8,114
N399l7fFw,2台机子随手拍，①，②喜欢哪个？  [组图共8张] 原图 ,2023-05-31 16:50,413,14,197
N38F019r2,vivoS17 系列发布：S17Pro：6.78英寸，2800*1260，120Hz，后置5000W（IMX766+OIS）+1200W（2X）+800W，前置5000W，天玑8200，4600mAh+80W，7.46mm+188g，8+128GB 3099元，12+256GB 3299元，12+512GB 3499元；S17：骁龙778G+，后置5000W（GN5+OIS）+800W，前置5000W，其它同Pro，8+256GB 2499元，12...全文 [组图共2张] 原图 ,2023-05-31 15:35,294,1,106
N374sc9MP,[欢乐熊出没]FF91售价30.9W美元，折合人民币219.5W元左右...  原图 ,2023-05-31 11:32,613,2,116
N36yAvj6k,WWDC 2023，6月6日凌晨1点，码出新宇宙，看来苹果的AR眼镜终于要发布了~  [组图共2张] 原图 ,2023-05-31 10:14,230,2,66
N32770EST,工信部新规定，手机无线充电功率上限从50W提升到80W了~（2024年9月1日起施行）  原图 ,2023-05-30 22:55,2801,78,401
N31ODrxam,拼多多百亿补贴618开门红！低过全网618！5月30号22点起，点击【网页链接】每人最高领500元券包！百亿补贴限时狂撒50亿优惠券！补贴价叠券折上折！苹果专场：网页链接iPhone14 Pro Max，最高直降2340元，惊喜价6879起！网页链接给力的续航和录像天花板表现，灵...全文 [组图共4张] 原图 ,2023-05-30 22:10,160,9,45
N30OJ2lee,2023一季度，500美元以上高端智能手机销量排行：1、iPhone 14 Pro Max2、iPhone 14 Pro3、iPhone 144、iPhone 135、三星Galaxy S23 Ultra6、iPhone 14 Plus7、三星Galaxy S238、iPhone 129、三星Galaxy S23+10、三星Galaxy Z Flip 411、iPhone SE312、三星Galaxy S2213、小米 1314、华为...全文 原图 ,2023-05-30 19:37,1732,52,305
N2ZqsAAYd,没想到，最近睡眠质量大幅提升居然是枕头的功劳...不知不觉已经用了2周时间，最直观的感受就是，跟家里原来又软又塌凑合着用的比起来，这个的贴合度跟支撑力会完全不一样。虽然刚开始用的前几天，还略有些不适应，但后来坚持用下来，现在反而是让我用别的枕头，还不习惯了。每晚睡觉我只管把头放上...全文 [组图共3张] 原图 ,2023-05-30 16:05,349,10,115
N2YWBhXju,要说跳水幅度，今年iPhone14Pro系列除了官网，其实第三方的降价幅度也很猛。  ,2023-05-30 14:51,981,1,221
N2XkPar18,Note12TPro，144Hz LCD，天玑8200-Ultra，5080mAh+67W，8+128GB 1599元，8+256GB 1699元，12+256GB 1799元，12+512GB 1999元~后置主摄从之前的GW1（1/1.72英寸 6400W）换成了OV64B（1/2英寸 6400W），其它基本没啥变化，结合价格来说还是Note11TPro更香点，第三方平台8+128GB 1400左右搞定，同样12+256...全文 原图 ,2023-05-30 10:45,403,8,216
N2Xh218GD,天玑9300，真的要用4*X4超大核+4*A720大核，直接去掉小核？预计新终端年底出来~  [组图共2张] 原图 ,2023-05-30 10:36,583,9,154
N2WUH2QHg,今年618杀价最猛的是SSD，感觉感屯几块，未来两年应该不用担心固态硬盘涨价之类的了。  [组图共4张] 原图 ,2023-05-30 09:41,1121,30,292
N2SrDcqi8,这么晚了，江边还有很多人在钓鱼。。。  [组图共2张] 原图 ,2023-05-29 22:18,545,2,116
N2Q6CvA2t,荣耀90系列发布：荣耀90：6.7英寸3840Hz高频PWM调光，分辨率2664*1200，搭载火龙7Gen1增强版，前置500W，后置2亿像素+1200W+200W，5000mAh+66W，7.8mm+183g，12+256GB 2499元，16+256GB 2799元，16+512GB 2999元；荣耀90Pro：处理器换成骁龙8+，前置5000W双摄，居中药丸，后置2亿像素（HP3）+1200W...全文 [组图共2张] 原图 ,2023-05-29 16:21,576,13,301
N2OHJpNyV,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-05-29 12:47,53,3,15
N2O0QgNl9,素皮后盖的手机，大家平时是戴套用，还是裸机用？ 素皮后盖的手机，大家平时是戴套用，还是裸机用？  ,2023-05-29 11:01,5104,4,145
N2NRA8nPC,ARM发布新一代Cortex核心：X4/A720/A520，所有核心都只支持64位，不再支持32位。其中X4相比X3同性能，功耗降低40%，A720相比A715同性能功耗降低20%，A520相比A510同性能功耗降低22%。当然实际还是得看量产芯片的效果~  [组图共6张] 原图 ,2023-05-29 10:38,306,3,118
N2NsFgauS,【闲聊】2023年，你还是LCD永不为奴党么？  ,2023-05-29 09:37,675,3,210
N2Nsm9kYF,Note12TPro，天玑8200，Note11TPro换芯版？  原图 ,2023-05-29 09:36,720,2,174
N2HV2Crs1,谁是最强国产旗舰？OPPO FindX6Pro评测 对比小米13Ultra、X90Pro+ 大米评测的微博视频  ,2023-05-28 19:30,1222,897,453
N2GBT1vv5,出生人口跌破800万意味着什么？房价啥时候会大幅下跌呢？  原图 ,2023-05-28 16:10,7606,86,726
N2Fem6lCv,夏天到了，大伙手上的机子发热怎么样？  ,2023-05-28 12:40,1136,7,719
N2FcO5mYM,其实吧，不追求极致的影像拍照，今年很多中杯的体验甚至要比超大杯好点~主要是日常使用手感这块会舒服许多。  ,2023-05-28 12:36,934,5,256
N2u1Giyp5,【闲聊】今年618提前预售的，大伙都买了啥？分享参考下~  ,2023-05-27 08:08,641,4,579
N2tJLxaKg,周六早呀，今天都准备干嘛？  [组图共3张] 原图 ,2023-05-27 07:24,310,0,131
N2nIvfR9z,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-05-26 16:05,46,3,14
N2lewbBnB,P60Pro/Art开启降价P60 Pro：8+256G 从6988元，降到6188元；12+512G 从7988元，降到7288元；P60 Art：12+512G 从8988元，降到7988元；12+1T 从10988元，降到9988元；  [组图共2张] 原图 ,2023-05-26 09:45,2817,14,415
N2lbnck6F,早呀~  ,2023-05-26 09:37,149,0,44
N2d0QvMjm,长城和比亚迪打起来了  [组图共2张] 原图 ,2023-05-25 12:50,3334,30,483
N2ccEtZHN,[欢乐熊出没]现在各家手机厂商吹的2000nit+局部峰值亮度，基本就是营销向的数字，实际意义非常小。我觉得吹手机局部峰值亮度多少多少，到不如直接吹，我们户外能够稳定激发到多少亮度，然后拿友商的机子来一个实际户外xx温度下，谁的屏幕高亮度坚挺时间久，这才是真正决定高亮度体验是否给力的场景。  ,2023-05-25 10:46,1128,8,307
N2c9ZARWu,【闲聊】目前这个时间节点，大家如果买车的话，是优先考虑电车还是油车？  ,2023-05-25 10:39,635,1,308
N2c5ZCssK,其实吧G9综合用下来确实是一辆好车，比如优秀的纯电续航，或者可以说是目前这个尺寸SUV里，能效最强的一款。800V平台+3C电池可以吃满绝大多数快充桩的功率，补能速度很快，车机语音交互暂时来说应该也是新能源车里的天花板之一，XNGP辅助驾驶啥的也都很强。要说电车的这些核心点，这辆车的技能树都点的...全文 原图 ,2023-05-25 10:30,633,10,165
N26TW2PEc,蔚来新ES6，双电机，加速4.5S，75度电池版本售价36.8W，100度电池版本售价42.6W，这个价格你会购买么？  [组图共2张] 原图 ,2023-05-24 21:16,399,2,133
N237z0f8F,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-05-24 11:39,50,2,13
N22OKEqdO,看极客湾的4060ti测试，对比3060Ti，2K分辨率强10%，光追游戏强15%，4K分辨率分别强6%和13%。对比3070，2K分辨率落后4.6%和3.3%，4K分辨率落后9.1和1.8%。。。这应该是最弱的一代60ti了吧~  原图 ,2023-05-24 10:52,455,23,141
N1XhNmTLy,话说大家都买了啥？我搞了一块宏碁GM7 2TB 499元  原图 ,2023-05-23 20:47,572,15,344
N1XcC7HTr,iQOO Pad 爱酷派的，天玑9000+，10000mAh电池，44W快充，8+128GB 2399元，8+256GB 2699元，12+256GB 2999元，12+512GB 3299元；  原图 ,2023-05-23 20:35,244,5,94
N1XaOoHBA,"iQOO Neo8：6.78英寸，2800*1260，144Hz OLED，骁龙8+，5000mAh+120W，前置1600w，后置5000W（GN5+OIS）+200W，12+256GB 2299元，12+512GB 2599元，16+512GB 2899元；iQOO Neo8Pro：6.78英寸，2800*1260,144Hz OLED，天玑9200+，5000mAh+120W，前置1600W，后置5000W（IMX866V+OIS）+800W，16+256GB 3...全文 [组图共2张] 原图 ",2023-05-23 20:30,580,5,179
N1ToDpHKu,蔚来新款ES6，大家觉得起售价会是多少？  [组图共2张] 原图 ,2023-05-23 10:53,173,1,61
N1T8cAren,今年618是不是今晚就开始了？  ,2023-05-23 10:13,607,1,130
N1T7pcsF7,大多数用来买评测用的手机了  [组图共2张] 原图 ,2023-05-23 10:11,530,4,100
N1T3Cgm5A,小米13 降300，13Pro 降400，12SPro 降900  [组图共3张] 原图 ,2023-05-23 10:01,851,4,233
N1T0rfcnI,分享下第二次阳的感觉，就我自己来说，第一次伤害值是10的话，这次顶多就3左右，前一天能感觉到头有点晕乎乎的，然后到了第二天晚上喉咙开始难受，体温37.5℃左右，加上工作室有一个小伙伴说阳了，才意识到这可能不是普通感冒，然后一测，确实阳了。和第一次连续发烧3天，第一天高烧，第二天，第三天...全文 原图 ,2023-05-23 09:54,284,4,105
N1MaRDaif,Ace2、一加11（能接受屏闪的话）其实都不错，Ace2V的话我的建议是出门右转GT Neo5SE和Note12T  ,2023-05-22 16:30,898,6,297
N1M3DFcC5,#百度已不是中国第一大桌面搜索引擎# 话说现在大家都在用哪个搜索引擎呢？  ,2023-05-22 16:12,2687,29,428
N1KBl1kjp,[欢乐熊出没]话说现在屏下指纹，不支持息屏解锁（指纹图标不亮起，直接按），是不是就只剩下绿厂一家了？  ,2023-05-22 12:30,882,5,290
N1KwKrC65,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-05-22 12:19,17,0,8
N1Kw3ja7Y,感觉今年618价格会杀的比较猛？大伙都有购机的打算么？  [组图共2张] 原图 ,2023-05-22 12:17,727,8,293
N1Kvv2EKa,Reno10也有一个紫色，这一天三个紫色  [组图共3张] 原图 ,2023-05-22 12:15,382,8,86
N1Ksphcbk,魅族20Pro新配色：晨曦紫  原图 ,2023-05-22 12:08,203,2,36
N1KqHv2qc,小米civi3 外观公布，除了灰色，其它颜色都做了一个拼色设计，左上角圆形相机模组，外观满分10分，你会打几分？  [组图共4张] 原图 ,2023-05-22 12:04,857,9,277
N1JuC2HOG,[收到]早呀，今天基本恢复了~  ,2023-05-22 09:41,199,0,62
N1DYVhH5j,#格力手机核心团队解散# 格力手机团队高峰时期部门接近100人。咋说呢，就国内手机市场这卷度，100人做手机，真做不出啥花样来，你要正儿八经做一台手机出来吧，投入的费用还是很大，但放到市场上去一横向对比，竞争力明显不足，容易变成库存机贬值，确实还是解散的好。大家有见过身边朋友用格力...全文 原图 ,2023-05-21 19:39,754,10,135
N1Aw82yeK,为什么旗舰机存储加价这么离谱？手机存储价格大调查 大米评测的微博视频  抽奖详情  ,2023-05-21 10:50,674,703,234
N1zWrr19I,早呀，今天都准备干嘛？  ,2023-05-21 09:22,352,0,147
N1vVbtyQf,[欢乐熊出没]昨晚发烧，喉咙难受，一开始以为感冒着凉啥的，然后今天一测，二阳了，不过症状来说，比第一次阳轻很多，第一次阳的时候基本是发高烧，睡都睡不好，转阴之后还咳嗽了好久，这次到今天下午基本没啥发热了，也没怎么咳嗽，感觉是体内免疫系统在迅速出警，迅速扑灭病毒中。  原图 ,2023-05-20 23:08,632,23,253
N1iU1zbwq,大米精选手机壳膜推荐：【小米13Ultra/Pro/标准版 超薄PP手感壳】超薄PP材质，还原裸机手感。网页链接【iPhone14系列】超薄PC纹理壳：PC材质兼顾一定的抗摔保护效果，镜头部分有效保护镜片，独立按键设计，有效提升按压手感，背面特殊纹理配合类肤质手感，无论颜值还是手感都能拿捏到...全文 [组图共11张] 原图 ,2023-05-19 13:59,43,0,11
N1iKuuChj,魅族20白色，如果让你来取名的话，你会叫什么？  [组图共4张] 原图 ,2023-05-19 13:35,2015,20,566
N1i13z3li,[欢乐熊出没]4060ti干不过3070么？  ,2023-05-19 11:44,444,1,104
N1hnre6yu,【闲聊】大家手上的平板电脑，日常使用率高么？ 大家手上的平板电脑，日常使用率高么？  ,2023-05-19 10:06,5345,2,142
N1c1nDhhO,MatePad Air：骁龙888，144Hz 2.8K 11.5英寸LCD屏，8300mAh电池+40W快充，6.4mm，508g，售价方面：8+128GB 2899元，8+256GB 3199元，12+256GB 3499元，12+512GB 3999元，蜂窝网络版12+512GB 4499元~大家觉得怎么样？买不买~  [组图共2张] 原图 ,2023-05-18 20:28,921,5,288
N18ccaUVR,别盲目多花钱！2023买手机内存选16GB还是12GB？实测结果告诉你 大米评测的微博视频  抽奖详情  ,2023-05-18 10:43,683,670,217
N18bTDhQR,[交税]阿米这高刷自定义功能给或者不给确实挺迷惑的，一开始我以为是MIUI14的标配功能，但现在来看感觉是给部分机型做的功能卖点，比如13系列都有，12SUltra至今没有，你说新机定位更高有正常，但红米这边是Note12T有，定位和价格更高的K60Pro至今没有。。。这点蓝厂就明显做的好很多，888的iQOO8Pro，...全文 [组图共2张] 原图 ,2023-05-18 10:43,1981,32,438
N187QoRYK,【闲聊】2023年，你自己主力机用，会买60Hz刷新率的机型么？ 2023年，你自己主力机用，会买60Hz刷新率的机型么？  ,2023-05-18 10:33,7218,10,192
N183moJaw,civi3确认采用天玑8200，不过带了一个Ultra的后缀，估计和当时一加Ace上的天玑8100-Max一个意思，规格不会有啥变化~  原图 ,2023-05-18 10:22,552,2,156
N17Z0CFmP,魅族20推出白色版本  [组图共2张] 原图 ,2023-05-18 10:11,976,8,120
N17XXzZ1e,[交税]按照今年各家大杯/超大杯这种影像卷法，接下来各家中杯上应该也要开始普及素质好一点的长焦了吧~  ,2023-05-18 10:08,236,1,69
N10kF9jq4,小米CiVi3，据说核心Soc是天玑8200？  原图 ,2023-05-17 14:42,713,3,248
N10e0ETX7,Reno10系列5月24号发布，摄像头部分采用大药丸设计，大家觉得这外观满分10分能打几分？  [组图共4张] 原图 ,2023-05-17 14:26,217,2,92
